track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,duration_minute
0WSa1sucoNRcEeULlZVQXj,Bring Me The Horizon,Sempiternal (Expanded Edition),Can You Feel My Heart,81,228146,True,0.15,0.859,4,-2.827,0,0.0595,0.00201,0.194,0.387,0.354,170.527,5,metal,3.8024333333333336
6rrViGA2pwUmzUTlzLpum4,Keith Sweat,R'n'B Studying,Can We Make Love,0,248066,False,0.751,0.417,6,-10.359,1,0.042,0.777,0.00714,0.0939,0.375,118.679,4,soul,4.134433333333333
1W0Kgvq4AT7r0ZpNrAkW2F,Los Roller's,El Último Beso,Camionero Enamorado,42,173030,False,0.728,0.692,2,-6.976,1,0.047,0.454,0.0,0.308,0.951,82.109,4,folk,2.8838333333333335
0Nq0igeWY9j7TtqWCYuTM6,Alejandro Sanz,Retro Baladas,Camino De Rosas,0,260573,False,0.776,0.609,9,-6.146,1,0.0929,0.481,0.0,0.0508,0.612,96.04,4,latin,4.342883333333333
54s5Hs9lr1QCEgodJWYNHr,Yahoo,Caminhos De Sol,Caminhos De Sol,42,235200,False,0.623,0.569,4,-9.645,1,0.0264,0.587,0.0,0.0929,0.571,134.676,4,r-n-b,3.92
0dtCfLOjqbpyNZ1x0rHvw2,Luis Fonsi;KAROL G;Andrés Torres;Mauricio Rengifo,Halloween 2022 Pop Vol. 4,Calypso - Remix,0,184066,False,0.878,0.799,4,-2.029,1,0.104,0.09,6e-06,0.392,0.85,110.044,4,latin,3.0677666666666665
0VX1PydrOt49grhTQjxGzS,Luis Fonsi;KAROL G;Andrés Torres;Mauricio Rengifo,Halloween 2022 Perreo Vol. 3,Calypso - Remix,1,184066,False,0.878,0.799,4,-2.029,1,0.104,0.09,6e-06,0.392,0.85,110.044,4,latin,3.0677666666666665
23YEnL7XL30ajRk3drXIMm,Luis Fonsi;Stefflon Don,Para entrar en calor,Calypso,1,200346,False,0.866,0.86,1,-3.087,0,0.0584,0.138,0.0,0.402,0.924,109.973,4,latin,3.3391
5iwz1NiezX7WWjnCgY5TH4,Pedro Capó;Farruko,Calma (Remix),Calma - Remix,74,238200,False,0.826,0.773,11,-4.218,0,0.0524,0.323,0.0,0.143,0.761,126.899,4,latin,3.97
0WtM2NBVQNNJLh6scP13H8,Rema;Selena Gomez,Calm Down (with Selena Gomez),Calm Down (with Selena Gomez),92,239317,False,0.801,0.806,11,-5.206,1,0.0381,0.382,0.000669,0.114,0.802,106.999,4,pop,3.9886166666666667
74w5vyOFuin2Zu4GsP8paJ,Kodak Black,Rap Ice,Calling My Spirit,0,152000,True,0.909,0.365,1,-9.954,1,0.0938,0.0996,0.0,0.261,0.739,119.983,4,hip-hop,2.533333333333333
5oibpY8nzNR2uCPKMzLeK0,Kodak Black,Walk in the Park Rap,Calling My Spirit,0,152000,False,0.918,0.362,1,-9.943,1,0.0905,0.116,0.0,0.263,0.744,120.007,4,hip-hop,2.533333333333333
3J8EOeKLTLXORtWPpOU5bE,Lil Tjay;6LACK,Destined 2 Win,Calling My Phone,81,205458,True,0.907,0.393,4,-7.636,0,0.0539,0.451,1.35e-06,0.135,0.202,104.949,4,r-n-b,3.4243
1XJqfr05CYLsKCcop5Gt06,Danna Paola,Halloween 2022 Perreo Vol. 5,Calla Tú,0,161813,False,0.784,0.631,6,-4.005,0,0.0322,0.0475,0.00792,0.142,0.274,99.973,4,latin,2.6968833333333335
3y3Wayk7zGwKsffrbayBzl,Sir Charles Jones;Calvin Richardson;Omar Cunningham,The Masterpiece,Call on Me,34,283653,False,0.39,0.314,4,-16.44,1,0.153,0.491,0.0,0.114,0.601,76.179,4,blues,4.72755
55ROr3cl3yi4YRBgfpDy1d,J.J. Cale,Naturally,Call The Doctor,59,147200,False,0.466,0.188,1,-18.309,0,0.0547,0.198,0.657,0.082,0.615,243.372,3,blues,2.453333333333333
09mEdoA6zrmBPgTEN5qXmN,The Weeknd,"My Dear Melancholy,",Call Out My Name,89,228373,False,0.461,0.593,1,-4.954,1,0.0356,0.17,0.0,0.307,0.175,134.17,3,pop,3.806216666666667
6jpOvC9iucgAnJm7vwyXm6,SG Lewis;Tove Lo,Call On Me (with Tove Lo),Call On Me (with Tove Lo),62,196314,False,0.523,0.908,6,-5.009,0,0.0799,0.00179,0.00543,0.168,0.328,121.0,4,soul,3.2719
5AQpbyFoQmkOVwmlhKN4ii,J.J. Cale,Naturally,Call Me The Breeze,63,156840,False,0.814,0.418,11,-15.372,1,0.0382,0.75,0.0116,0.099,0.842,91.658,4,blues,2.614
1dt220OBbkTsYz1NLVKIaw,Gabry Ponte;R3HAB;Timmy Trumpet,Call Me (with R3HAB & Timmy Trumpet),Call Me (with R3HAB & Timmy Trumpet),71,178309,False,0.398,0.956,2,-4.429,1,0.329,0.00935,0.0038,0.142,0.269,106.581,4,edm,2.9718166666666668
7nPdbiSqvnJxIl28z6PQZg,Felix Jaehn;Ray Dalton,EDM Gaming Music Autumn/Winter 2022,Call It Love,1,154560,False,0.616,0.841,5,-4.779,0,0.076,0.0559,0.00217,0.417,0.714,110.029,4,edm,2.576
5YdnOm5990Kfq1Jodws98B,Felix Jaehn;Ray Dalton,Call It Love,Call It Love,77,154560,False,0.616,0.841,5,-4.779,0,0.076,0.0559,0.00217,0.417,0.714,110.029,4,edm,2.576
4003PQamqke3dARQ0gidZw,Felix Jaehn;Ray Dalton,Arbeitsmusik Herbst/Winter 2022/2023,Call It Love,0,154560,False,0.616,0.841,5,-4.779,0,0.076,0.0559,0.00217,0.417,0.714,110.029,4,edm,2.576
254F8QSuBg0Rfi9V7pE955,Felix Jaehn;Ray Dalton,Night Drive Autumn/Winter 2022/23,Call It Love,0,154560,False,0.616,0.841,5,-4.779,0,0.076,0.0559,0.00217,0.417,0.714,110.029,4,edm,2.576
6nOf8jSSBzVVXXLz03dsrL,Vance Joy,Mellow Adult Pop,Call If You Need Me,0,163720,False,0.748,0.573,0,-6.057,1,0.0332,0.879,0.00581,0.0989,0.463,110.204,4,folk,2.728666666666667
4s6LhHAV5SEsOV0lC2tjvJ,The Mamas & The Papas,If You Can Believe Your Eyes & Ears,California Dreamin' - Single Version,78,162373,False,0.552,0.608,1,-9.786,0,0.0345,0.352,0.0,0.0533,0.637,112.367,4,folk,2.7062166666666667
1ZEOIhSn6BKErV59bIgn76,The Mamas & The Papas,All The Leaves Are Brown The Golden Era Collection,California Dreamin',69,160373,False,0.548,0.728,1,-6.631,0,0.0367,0.424,0.0,0.0525,0.649,112.332,4,folk,2.6728833333333335
1QnB5gB9sUKYISe2MHluzU,Johnny Rivers,Changes,California Dreamin',30,157666,False,0.56,0.226,0,-13.16,1,0.0347,0.872,0.0,0.0835,0.463,125.23,4,rock-n-roll,2.6277666666666666
49ou9vBZLTCi4TYoYzR3F9,Enur;Natasja,Calabria 2007 (feat. Natasja),Calabria 2007 (feat. Natasja) - Radio Edit,65,233480,False,0.888,0.556,7,-8.38,1,0.186,0.00758,0.0584,0.0553,0.45,126.008,4,reggae,3.8913333333333333
2wHTMZwkLbpM6LNkUBs2Xt,Sidhu Moose Wala,Moosetape,Calaboose,60,245200,False,0.747,0.758,11,-6.289,0,0.0742,0.0568,0.0,0.331,0.56,149.776,4,hip-hop,4.086666666666667
3YVEmS5OcW9o6x85Iaq2L6,J.J. Cale,(70's) Seventies Collected Volume 2,Cajun Moon,0,134840,False,0.825,0.631,10,-11.283,0,0.0383,0.819,0.432,0.156,0.892,102.619,4,blues,2.247333333333333
6i1g5ZRmJZAkDwBaUZ3f2i,Luar La L,L3tra,Caile,91,141340,True,0.704,0.756,0,-4.948,1,0.448,0.298,3.75e-06,0.0852,0.461,121.737,3,latin,2.3556666666666666
2xtP8RNbo2BEMzLX7tK7aq,TWICE,CRY FOR ME,CRY FOR ME,73,204167,False,0.702,0.692,10,-5.405,1,0.0539,0.0542,0.0,0.0877,0.419,144.896,4,k-pop,3.4027833333333333
0EmYZZ8OqeALedVhijSjsg,TOMORROW X TOGETHER,The Dream Chapter: STAR,CROWN,66,230706,False,0.623,0.8,5,-5.819,1,0.0424,0.0497,0.0,0.0619,0.58,110.979,4,k-pop,3.8451
0NPQCs25OPNgYOFhCXL8kk,Flora Matos,DO LADO DE FLORA,CONVERSAR COM O MAR,41,199232,False,0.867,0.696,4,-8.147,0,0.0847,0.18,9.82e-06,0.0725,0.818,133.008,4,r-n-b,3.320533333333333
5RZ2onkccYP8RbSamO0hXT,KAROL G;Camilo,Esto No Se Le Dedica A Cualquiera,CONTIGO VOY A MUERTE,4,219960,False,0.77,0.852,11,-2.593,1,0.0489,0.201,3.06e-06,0.0623,0.785,82.997,4,reggae,3.666
3LaQzvfIetBWdtIV0JoBwF,J Balvin;Bad Bunny;Mr Eazi,Feliz Cumpleaños con Perreo,COMO UN BEBÉ,5,218826,False,0.825,0.807,6,-5.753,1,0.095,0.0741,4.79e-06,0.138,0.816,103.053,4,reggae,3.6471
19t5GSN3XsLB7UOsZD8Fwv,SEVENTEEN,"SEVENTEEN 2ND ALBUM 'TEEN, AGE' (2)",CLAP,67,167797,False,0.722,0.918,8,-2.952,1,0.0607,0.141,0.0,0.409,0.831,100.024,4,k-pop,2.7966166666666665
3JeLa5o0NxQjQHhVYaTLV0,Stray Kids,MAXIDENT,CIRCUS (Korean Ver.),70,194400,False,0.788,0.795,5,-3.676,0,0.0948,0.031,0.0,0.0302,0.703,98.004,4,k-pop,3.24
2uw2ftfyS4yJLWiTtbxasE,Stray Kids,CIRCUS,CIRCUS,73,194440,False,0.767,0.809,5,-3.734,0,0.0958,0.0337,0.0,0.0353,0.69,97.958,4,k-pop,3.240666666666667
3TfTZ3fGLYtR1azsY8iEp4,Amir Obe,None Of The Clocks Work,CIGARETTES,61,190000,True,0.664,0.38,6,-8.297,0,0.0625,0.0423,0.000537,0.122,0.236,144.045,4,soul,3.1666666666666665
73N5AghXPjYtAoS6RIYPZd,Emiway Bantai,CHUSAMBA,CHUSAMBA,56,193663,True,0.777,0.816,7,-3.884,1,0.275,0.349,0.0,0.195,0.667,139.68,4,hip-hop,3.227716666666667
1HshHZrFIF5MRXWCZntOPr,Stray Kids,MAXIDENT,CHILL,74,195146,False,0.744,0.923,7,-2.797,1,0.0507,0.115,0.0,0.065,0.522,96.005,4,k-pop,3.2524333333333333
40KUzcToZooV3Gair9v4I9,Flora Matos,FLORA DE CONTROLE,CHEI DE GATA,42,159937,True,0.8,0.724,1,-8.101,0,0.0404,0.388,0.000145,0.125,0.685,134.945,4,r-n-b,2.6656166666666667
1pdFdv8R6ezIAUUNkn785b,SEVENTEEN,SEVENTEEN 4th Album Repackage 'SECTOR 17',CHEERS,76,181466,False,0.74,0.848,2,-4.697,1,0.097,0.306,0.0,0.193,0.881,159.991,4,k-pop,3.0244333333333335
7lB4rxNVc7vm33ZSZXVRAQ,TWICE,Page Two,CHEER UP,66,208853,False,0.551,0.885,6,-1.489,1,0.124,0.139,0.0,0.114,0.509,172.95,4,k-pop,3.4808833333333333
3lUOzabhWYyRImRszpJGOU,Vaundy,CHAINSAW BLOOD,CHAINSAW BLOOD,75,200997,False,0.528,0.855,0,-5.229,1,0.0953,7.38e-05,1.81e-06,0.281,0.549,146.987,4,soul,3.34995
3O8G8eVrhfXTGttyQ1xVuq,Stray Kids,MAXIDENT,CASE 143,82,191964,False,0.812,0.89,6,-2.661,0,0.209,0.0961,0.0,0.0222,0.69,100.006,4,k-pop,3.1994
7yBcGJFP5bAMpAfToEm0dm,Tyler Farr,Suffer in Peace,C.O.U.N.T.R.Y.,45,201026,False,0.459,0.89,9,-4.448,0,0.044,0.00245,7.23e-06,0.306,0.809,181.837,4,country,3.350433333333333
6uk2UTJGJcBsCa4mZUWcFn,Amadou & Mariam,Afrodance 2022,C'Est Comme Ca,0,280320,False,0.695,0.554,0,-10.784,1,0.0335,0.198,0.0146,0.314,0.846,139.955,4,blues,4.672
2adQxPZYRc8V004HgbE2p9,Andrzej Zaucha,Dookoła Wojtka II - Jeszcze w zielone gramy,Bądź moim natchnieniem,34,196360,False,0.54,0.553,1,-6.685,1,0.0307,0.539,0.0,0.229,0.687,127.193,4,blues,3.272666666666667
6SLQTs6vHo5aZrKLukqvnk,BEIST,Bøgdafest,Bøgdafest,42,161880,False,0.712,0.844,0,-5.052,1,0.103,0.146,0.0,0.138,0.679,140.063,4,country,2.698
2q2cdTPrbgWSxLFFXjjaoO,Hafdís Huld,Vögguvísur,Bí bí og blaka,44,123576,False,0.602,0.0242,0,-16.589,1,0.0426,0.952,0.0,0.105,0.29,96.834,4,folk,2.0596
53xnBJEIk3ofmNbKQ6mMxe,Nacho;Yandel;Bad Bunny;Mambo Kingz;DJ Luian,Perreo Tenebroso Vol. 3,Báilame - Remix,0,217080,False,0.791,0.866,6,-4.236,1,0.0496,0.248,5.29e-06,0.0696,0.71,96.013,4,latin,3.618
4PbiFd4s18OBMf7tXgtBUc,Nacho;Yandel;Bad Bunny;Mambo Kingz;DJ Luian,Reggeaton Imperdible,Báilame - Remix,1,217080,False,0.791,0.866,6,-4.236,1,0.0496,0.248,5.29e-06,0.0696,0.71,96.013,4,latin,3.618
47upBXry4b2wDitlGmwsve,Rotlaus,Bygderamp,Bygderamp,43,201561,False,0.487,0.723,0,-4.315,1,0.0278,0.0567,0.0,0.377,0.257,169.834,4,country,3.35935
2yx3W98N7XWMCH6Q2CdbYn,Gunslingers,Bygdaslaur,Bygdaslaur,46,203307,False,0.576,0.793,7,-5.402,0,0.0481,0.288,0.0,0.188,0.438,144.936,4,country,3.38845
6oRHRkQigTzJ3KwpO3XOV6,The Everly Brothers,The Very Best of The Everly Brothers,Bye Bye Love,59,142906,False,0.547,0.523,9,-9.176,1,0.0572,0.724,0.0,0.103,0.89,169.598,4,rock-n-roll,2.3817666666666666
6d0xPGYOpstGJ0vM3QEd7Y,Jonas Blue;RAYE,Concierto en la ducha,By Your Side,0,201254,False,0.694,0.743,6,-3.851,1,0.033,0.0773,0.0,0.0587,0.637,122.998,4,edm,3.354233333333333
4QTuyRQshEZYurtIDfE6g0,Jonas Blue;RAYE,Blue,By Your Side,64,201254,False,0.695,0.743,6,-3.85,1,0.0329,0.0786,0.0,0.0587,0.634,123.007,4,edm,3.354233333333333
3ZCLZ1tQf9Pcl2UO8s6JnN,Mike Perry,By Your Side,By Your Side,66,155121,False,0.637,0.813,7,-5.199,1,0.0544,0.0289,0.0,0.0906,0.429,122.963,4,edm,2.58535
4vI35LUtIpj5bRrExUjaD6,Bobby Goldsboro,Fiesta temática 60s,By The Time I Get To Phoenix,0,166160,False,0.368,0.369,4,-10.908,0,0.027,0.47,0.000418,0.11,0.285,87.537,4,rock-n-roll,2.7693333333333334
6oisIeymvkzN5naOjtoneu,The Rides,Pierced Arrow,By My Side,38,314866,False,0.445,0.6,0,-5.78,1,0.0333,0.282,0.0,0.278,0.224,129.312,3,blues,5.247766666666666
5bHzv7vwApROsBQFEqkZOP,Kibariye,Dört Mevsim,Buz,46,278569,False,0.59,0.679,7,-5.956,0,0.101,0.347,0.0,0.05,0.629,158.939,4,folk,4.642816666666667
5MlyfdO19mwghNMr2p2hzb,Guaynaa,Del gusto de hermanos,Buyaka,0,153306,False,0.787,0.738,10,-4.649,0,0.261,0.187,0.0,0.0968,0.733,95.909,4,reggae,2.5551
29PfVio5gxsc0ymzSXZArT,Guaynaa,Fiesta Reggaeton 2010s,Buyaka,1,153306,False,0.787,0.738,10,-4.649,0,0.261,0.187,0.0,0.0968,0.733,95.909,4,reggae,2.5551
0ljEtiprW5mmX5AN3EzOxb,Guaynaa,Perreo Tenebroso Vol. 3,Buyaka,0,153306,False,0.787,0.738,10,-4.649,0,0.261,0.187,0.0,0.0968,0.733,95.909,4,reggae,2.5551
1SdJjeWaSdVr1Nrcs0WT0R,Chris Janson,Single Saturday Night - Country Songs,Buy Me a Boat,0,179077,False,0.574,0.742,2,-6.663,1,0.0513,0.309,0.0,0.11,0.69,154.042,4,country,2.9846166666666667
69AIpwGNLxr4qS1X5ynx60,Jordan Davis;Luke Bryan,Buy Dirt,Buy Dirt,80,167480,False,0.586,0.559,4,-6.725,1,0.05,0.639,0.0,0.0872,0.437,177.945,4,country,2.791333333333333
47etYUs12o0yYHd2bQ7Hel,Jordan Davis;Luke Bryan,Autumn Vibe,Buy Dirt,0,167480,False,0.586,0.559,4,-6.725,1,0.05,0.639,0.0,0.0872,0.437,177.945,4,country,2.791333333333333
3bjg5cbmuwDoS7e2dAWyRG,BTS,The Most Beautiful Moment in Life Pt.2,Butterfly,70,238861,False,0.461,0.776,6,-4.498,1,0.0565,0.0149,0.0,0.12,0.291,149.985,4,k-pop,3.9810166666666666
30VHURM5NOfoZmqp2iKawS,Kacey Musgraves,Golden Hour,Butterflies,68,219053,False,0.689,0.614,4,-6.137,0,0.0306,0.252,1.95e-05,0.178,0.411,141.97,4,country,3.6508833333333333
2mlGPkAx4kwF8Df0GlScsC,Jack Stauber,Pop Food,Buttercup,73,208026,False,0.705,0.373,7,-9.066,1,0.0384,0.723,0.81,0.289,0.551,120.046,4,indie,3.4671
474VqnPDr0251lsQBB8sQB,BTS;Megan Thee Stallion,Butter (Megan Thee Stallion Remix),Butter - Megan Thee Stallion Remix,70,164457,False,0.739,0.588,8,-4.971,1,0.136,0.00308,0.0,0.109,0.774,109.958,4,k-pop,2.74095
6jjYDGxVJsWS0a5wlVF5vS,BTS,Proof,Butter,83,164952,False,0.759,0.459,8,-5.187,1,0.0948,0.00323,0.0,0.0788,0.695,109.997,4,k-pop,2.7492
1mWdTewIgB3gtBM3TOSFhB,BTS,"Butter (Hotter, Sweeter, Cooler)",Butter,78,164441,False,0.759,0.459,8,-5.187,1,0.0948,0.00323,0.0,0.0906,0.695,109.997,4,k-pop,2.740683333333333
1hciAV5LrrTkRV0g0StZ6h,BTS,Butter / Permission to Dance,Butter,71,164441,False,0.759,0.459,8,-5.187,1,0.0948,0.00323,0.0,0.0906,0.695,109.997,4,k-pop,2.740683333333333
2PGKzBxAvi1KOn9pSpHZcx,Upchurch,River Rat,Busy,41,182050,True,0.806,0.873,1,-4.787,1,0.243,0.00872,0.0,0.0897,0.705,140.031,4,country,3.0341666666666667
1Fem9jSJEleNWT1kgt70ST,Pomplamoose,Hey It's Pomplamoose,Bust Your Knee Caps - Johnny Don't Leave Me,65,185316,False,0.408,0.563,9,-5.97,0,0.0374,0.0473,0.0,0.0781,0.558,118.543,3,folk,3.0886
0xuFsAioeWRoVhFzGU4BwG,Emmanuel,Diversión para los peques,Busca Lo Más Vital,0,273640,False,0.711,0.819,7,-7.343,1,0.0471,0.366,0.0,0.283,0.553,108.011,4,latin,4.560666666666667
265iUOXC3O7IKs6OobU0Cx,8 Graves,Black,Bury Me Low,54,217010,False,0.533,0.824,5,-4.2,1,0.101,0.231,5.19e-06,0.269,0.39,155.075,4,blues,3.616833333333333
0aE3V0zgSD2YwkEHW42gxG,BTS,The Most Beautiful Moment in Life: Young Forever,Burning Up (Fire),72,203351,False,0.626,0.706,10,-3.201,0,0.0596,0.00225,0.0,0.122,0.534,99.939,4,k-pop,3.3891833333333334
0zMAvsQmaQ4DGsmXtKixpn,Mother Mother,O My Heart,Burning Pile,76,262173,False,0.516,0.755,5,-3.724,1,0.0383,0.0633,0.00103,0.107,0.165,140.099,4,indie,4.36955
7zMUCLm1TN9o9JlLISztxO,Elvis Presley,Elvis (Fool),Burning Love,74,170293,False,0.66,0.748,2,-11.206,1,0.0284,0.0993,0.00585,0.283,0.972,143.549,4,rock-n-roll,2.838216666666667
2njwHmNjXByi7oQZZr0ips,The Carburetors,Burning Love,Burning Love,28,204021,False,0.345,0.883,2,-7.354,1,0.0438,0.000714,6.04e-05,0.317,0.489,88.764,4,rock-n-roll,3.40035
2dje3ZBu1j1r0QfR7mtS0l,Jadu Heart,Hyper Romance,Burning Hour,61,278900,False,0.557,0.8,3,-6.867,0,0.0329,0.088,0.537,0.104,0.497,105.023,4,soul,4.648333333333333
3fkPMWQ6cBNBLuFcPyMS8s,Blue Öyster Cult,Fire of Unknown Origin,Burnin' for You,67,271000,False,0.532,0.728,9,-9.079,0,0.0352,0.106,0.0108,0.0849,0.69,134.303,4,blues,4.516666666666667
6ZqH4uUlj3rArdFyaejq9n,Zach Bryan,Burn Burn Burn - Hot Country Hits,"Burn, Burn, Burn",0,268856,False,0.508,0.296,3,-10.513,1,0.0755,0.897,5e-05,0.11,0.134,82.532,4,country,4.480933333333334
4u8Gkqyg87iGSW3hQbbnQZ,AJR,The Click (Deluxe Edition),Burn the House Down,64,212689,True,0.454,0.66,0,-4.357,1,0.168,0.0364,0.0,0.181,0.568,184.353,4,rock,3.5448166666666667
1tQ7g3atJDUiwXqwCPQks0,Midland,Sad Country Songs,Burn Out,1,189613,False,0.672,0.724,7,-5.61,1,0.0244,0.292,0.0,0.231,0.801,99.975,4,country,3.1602166666666665
2GgxS8bUT5G25QJTsfSv0R,Ellie Goulding,Halcyon Days,Burn,71,231211,False,0.559,0.777,1,-5.031,1,0.0432,0.31,0.0,0.105,0.329,87.016,4,edm,3.8535166666666667
4veeNpXDK1YRHMTJ1Cppsg,Avenged Sevenfold,Nightmare,Buried Alive,64,404386,True,0.607,0.804,9,-5.209,0,0.0296,0.00116,0.0,0.159,0.469,139.983,4,metal,6.739766666666666
3mVpbUvLXvzPH2zL0p7Q2U,Sidhu Moose Wala,Moosetape,Burberry,63,203443,False,0.681,0.738,11,-4.726,1,0.287,0.225,0.0,0.532,0.624,151.026,4,hip-hop,3.3907166666666666
6hBPDTyokEZHXwADGdJRMQ,Louis Prima;Keely Smith;Sam Butera & The Witnesses,christmas but not christmas songs,Buona Sera - Remastered 2002,0,180093,False,0.544,0.459,3,-8.069,1,0.0537,0.689,0.0,0.0346,0.852,99.931,4,blues,3.00155
4o08tZyCpk2exnO9HGoAO5,Shankar;Ehsaan;Loy;Sukhwinder Singh;Jaspinder Narula;Gulzar,Bunty Aur Babli,Bunty Aur Babli,34,343118,False,0.796,0.906,0,-4.025,1,0.0483,0.223,1.85e-06,0.0609,0.392,127.957,4,jazz,5.718633333333333
5tIr2cGQsj0oeqLk2tAU0L,Sidhu Moose Wala,Moosetape,Built Different,63,247578,False,0.739,0.706,6,-3.461,0,0.0487,0.141,0.0,0.299,0.784,94.965,4,hip-hop,4.1263
1tfZtA15BfJHQTUy3dqTKC,The Foundations,Baby Now That I've Found You,Build Me Up Buttercup,32,180133,False,0.64,0.664,0,-4.73,1,0.0289,0.196,0.0,0.31,0.879,134.002,4,r-n-b,3.0022166666666665
7BfW1eoDh27W69nxsmRicb,Bob Marley & The Wailers,Confrontation,Buffalo Soldier,72,255840,False,0.929,0.463,9,-8.651,1,0.308,0.142,5.26e-06,0.0634,0.757,124.084,4,reggae,4.264
4UVJxhnP2vhrwQaJmuB8Vd,Enrique Guzman,60 Aniversario En Vivo (En Vivo/Vol.1),Buen Viaje - En Vivo,28,189906,False,0.277,0.592,0,-4.444,1,0.0322,0.284,8.1e-05,0.839,0.23,111.743,4,rock-n-roll,3.1651
5uVUmnrajAJCvsTDDwaufP,Los Teen Tops,La Gran Coleccion Del 60 Aniversario CBS - Los Teen Tops,Buen Rock Esta Noche - Good Rockin' Tonight,38,136400,False,0.418,0.857,9,-7.343,1,0.0648,0.187,0.0,0.359,0.925,95.043,4,rock-n-roll,2.2733333333333334
2QDpjHhd6IFzcBUxrdKUtW,Los Superclasicos,20 Rock's de los 60's en Español Vol. 1,Buen Rock Esta Noche,28,133933,False,0.524,0.492,9,-14.06,1,0.0883,0.498,0.0175,0.0822,0.832,196.129,4,rock-n-roll,2.2322166666666665
2ixsaeFioXJmMgkkbd4uj1,George Ezra,Wanted on Voyage (Expanded Edition),Budapest,79,200733,False,0.717,0.455,5,-8.303,1,0.0276,0.0846,0.0,0.11,0.389,127.812,4,folk,3.34555
0TzpHT6hJ5pb3P6CqIduh3,Paradox,Hustle 2.0,Bt Ho Gayi,62,160851,False,0.805,0.703,10,-6.363,0,0.399,0.113,0.0,0.165,0.771,93.97,4,hip-hop,2.68085
1c18FwLZZ2ce1E7vuR2XRs,Bernard Adamus,Brun,Brun - La couleur de l'amour,37,291746,False,0.706,0.649,0,-4.611,1,0.0647,0.38,0.0,0.131,0.602,117.819,4,blues,4.862433333333334
61gu4XQFyAfIUneEyW4EJu,Sidhu Moose Wala;Sonam Bajwa,Moosetape,Brown Shortie (feat. Sonam Bajwa),63,208000,False,0.794,0.862,8,-3.965,0,0.223,0.246,0.0,0.337,0.852,90.049,4,hip-hop,3.466666666666667
3yRLROmAcKJBqTrdEczFB8,Yo Yo Honey Singh,International Villager,Brown Rang,62,211394,False,0.804,0.902,11,-3.067,0,0.0846,0.265,0.000402,0.065,0.72,155.98,4,hip-hop,3.523233333333333
3JbIyrSNumxS5LHpAvLYF5,Yo Yo Honey Singh,Chaar Ikke,Brown Rang,59,211394,False,0.804,0.902,11,-3.067,0,0.0846,0.265,0.000413,0.0651,0.72,155.98,4,hip-hop,3.523233333333333
58f4twRnbZOOVUhMUpplJ4,AP Dhillon;Gminxr;Gurinder Gill;Shinda Kahlon,Brown Munde,Brown Munde,76,254400,False,0.854,0.611,8,-6.26,0,0.0864,0.223,0.0,0.119,0.417,100.024,4,hip-hop,4.24
3yrSvpt2l1xhsV9Em88Pul,Van Morrison,Blowin' Your Mind!,Brown Eyed Girl,80,183306,False,0.491,0.583,7,-10.964,1,0.0376,0.185,0.0,0.406,0.908,150.566,4,folk,3.0551
3uZiNvBNQldjl4OJiKsuxe,Ajay-Atul;Vishal Dadlani,Brothers (Original Motion Picture Soundtrack),Brothers Anthem,59,353676,False,0.552,0.668,2,-9.111,1,0.0473,0.421,0.0117,0.159,0.152,95.032,4,hip-hop,5.8946
2wUwC1gBJIC05JH87v2hgN,Lil Tjay;Lil Durk,True 2 Myself,Brothers (feat. Lil Durk) - Remix,65,210120,True,0.688,0.489,2,-7.627,0,0.173,0.619,0.0,0.153,0.559,85.404,5,r-n-b,3.502
65gLJGey4u4KFFqoC5fzFJ,Kodaline,Politics of Living,Brother,77,203186,False,0.519,0.625,10,-5.909,1,0.0482,0.349,0.0,0.121,0.21,120.103,4,rock,3.386433333333333
3PWYDDiIbO4gTPArrAtir0,Lana Del Rey,Frühstücksmusik Herbst/Winter 2022/2023,Brooklyn Baby,0,351640,True,0.378,0.664,1,-6.698,1,0.0407,0.542,0.00397,0.11,0.0941,106.316,4,pop,5.860666666666667
5qoxoGIbLCLSMJXpxr5COw,King,Champagne Talk,Broken Dreams,55,197351,False,0.859,0.599,10,-9.738,1,0.145,0.511,0.0,0.11,0.183,98.008,4,hip-hop,3.2891833333333333
0RbcDELsGTciLeMGsSdJAc,Cage The Elephant,Social Cues,Broken Boy,60,163200,False,0.52,0.931,4,-3.051,1,0.0969,0.0018,0.000306,0.115,0.557,166.018,4,blues,2.72
1J9OoW4eLxIjwo10lBB83x,MC STAN,Broke Is A Joke,Broke Is A Joke,62,215409,True,0.74,0.648,10,-5.171,0,0.0374,0.659,0.0,0.11,0.4,122.03,4,hip-hop,3.59015
2ImAP3mezUhfEZkqx8HtYW,A Família,Só as Melhores,Brinquedo Assassino,43,382142,True,0.771,0.746,9,-4.497,1,0.262,0.0902,0.0,0.0464,0.502,148.054,4,r-n-b,6.369033333333333
7rVw4gyhclOgTIrFCtI3ZG,Brett Eldredge,Chillin' It - Mellow Day Country,Bring You Back,0,191986,False,0.571,0.711,8,-4.774,1,0.0423,0.307,0.0,0.203,0.571,143.924,4,country,3.1997666666666666
